 Net Income to Total Assets, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, ROA(C) before interest and depreciation before interest, Net worth/Assets, Debt ratio %, Persistent EPS in the Last Four Seasons, Retained Earnings to Total Assets, Net profit before tax/Paid-in capital, Per Share Net profit before tax (Yuan ¥),Bankrupt?
0.809173550860324,0.557893589184474,0.546121312704106,0.49563691317701,0.789702814644617,0.210297185355383,0.232863760990829,0.936412556704092,0.186366035743911,0.187843639376365,0
0.7895599025946,0.521750981247274,0.521923015150704,0.469750889679715,0.827070169604257,0.172929830395743,0.208565755885412,0.929541384063867,0.1649573938617,0.165850719288996,0
0.847911266736988,0.624563890100305,0.621821296643289,0.581387412860137,0.923693200713487,0.0763067992865133,0.257729034697929,0.961581367395824,0.212419877837267,0.213376515779167,0
0.812170984924565,0.562636284343655,0.546496065099845,0.500950616682104,0.842277110983463,0.157722889016537,0.226151082537582,0.936924982077576,0.182143126461051,0.183475182646682,0
0.80049481186523,0.540176624509376,0.553937576958081,0.508945546726466,0.853070109139281,0.146929890860719,0.220951120355488,0.934154612608403,0.172664203302918,0.173608495895157,0
0.796332909112806,0.535433929350196,0.523261416564056,0.469750889679715,0.845814312059739,0.154185687940261,0.214805710503924,0.935424655312145,0.168961616770983,0.16991790314077,0
0.781321048203498,0.506323593545573,0.518014883023716,0.470872129868864,0.784744686640264,0.215255313359736,0.203365793703318,0.927788328316229,0.155765025262047,0.156737214732244,0
0.850716463619121,0.631705189707806,0.650570159002088,0.611514649246819,0.880914230432022,0.119085769567978,0.314361350099272,0.958478700155227,0.269655380438881,0.27114559011825,0
0.812994878788092,0.565307457479285,0.554740617806092,0.510651781796909,0.815612056716147,0.184387943283853,0.230972865651886,0.937444961335948,0.186071940275997,0.187015138962115,0
0.849746816455034,0.627780200610554,0.610311044488463,0.578559937600546,0.923995525591801,0.076004474408199,0.284201569443131,0.969445330458378,0.242885151949325,0.243805076447993,0
0.819018026049953,0.572067160924553,0.559077038385353,0.516452981036416,0.839858511956949,0.160141488043051,0.239860073744918,0.943061117395783,0.197586908981223,0.198538826542141,0
0.755299926940191,0.465819886611426,0.453075646447883,0.409983912640764,0.92269552861505,0.0773044713849503,0.196558570483124,0.926034168963399,0.155455847975266,0.156435941854335,0
0.823281339560779,0.576537287396424,0.572621660688474,0.524740408521425,0.931251322671343,0.0687486773286574,0.228892880779049,0.948750783125741,0.183259181057236,0.184228364841455,0
0.823243303479338,0.579808111644134,0.571711547727394,0.52332667089163,0.881035160383348,0.118964839616652,0.233147395291671,0.944317708373742,0.187120126687278,0.188069594034797,0
0.87794559435174,0.684910597470562,0.683762514053215,0.629405742699751,0.927865284034223,0.0721347159657768,0.274747092748416,0.960504511905012,0.221438805519946,0.222339383896965,0
0.834735136846863,0.603521587440035,0.586433963274265,0.549505191829571,0.914109502070926,0.0858904979290746,0.243358230121963,0.950261520234582,0.199675740894352,0.200647736687505,0
0.811531755237037,0.560946358482338,0.559933615289898,0.508506800565495,0.857544517338332,0.142455482661668,0.226623806372317,0.939377958913519,0.180318226378101,0.181290954281841,0
0.83125323924029,0.594254252071522,0.59280475400182,0.541607760932092,0.896483961665205,0.103516038334795,0.238725536541552,0.947201069815872,0.189208958600407,0.190329140619116,0
0.801576162951508,0.574465765372874,0.548102146795867,0.498513138010042,0.793874897965353,0.206125102034646,0.230405597050203,0.93351912486458,0.194103008822864,0.195074188446185,1
0.795421603437074,0.53554295682512,0.521334118528829,0.469799639253156,0.80781207485564,0.19218792514436,0.213954807601399,0.930257022407216,0.169195384963427,0.170143857799202,1
0.810185185253401,0.557348451809856,0.550993093848707,0.500853117535222,0.8749281978414,0.1250718021586,0.232863760990829,0.94058211613278,0.184405399291155,0.185358138133615,0
0.808612969989986,0.555004361098997,0.538251512393597,0.487690732706089,0.894851407322309,0.105148592677691,0.224638366266427,0.936578649285581,0.178998567227208,0.180387135648113,0
0.788717208507972,0.522623201046664,0.514106750896729,0.471213376882952,0.83604921849019,0.16395078150981,0.208565755885412,0.92472175526387,0.166216725737124,0.167206447239587,0
0.812797869157883,0.558547754034017,0.541249531559505,0.49012821137815,0.928288538863863,0.0717114611361369,0.225300179635057,0.952590063146268,0.179963803634718,0.180989681403932,0
0.800646252127573,0.542193632795464,0.546817281439049,0.492614439623653,0.838770142395018,0.161229857604982,0.217547508745391,0.933843550542123,0.172385189653872,0.173382541236725,0
0.815436675801312,0.564544265154819,0.551046629905241,0.50397309023546,0.854188711189044,0.145811288810956,0.232863760990829,0.937961267671543,0.185845712992987,0.188672139790615,0
0.800459796081336,0.53968600087222,0.527330156860646,0.472529615365866,0.885479336094567,0.114520663905433,0.217452963978444,0.932966815954399,0.170680944121861,0.171800858627702,0
0.797317705492312,0.53554295682512,0.517907810910648,0.470530882854775,0.821537624331106,0.178462375668894,0.209133024487095,0.931824636642895,0.169466857703039,0.170520448896588,0
0.798605634808685,0.53821412996075,0.522083623320306,0.467410910154536,0.920942044320827,0.0790579556791728,0.214900255270871,0.912530433665404,0.168984239499284,0.169993221360247,0
0.816635797991437,0.568087658089839,0.539482841693881,0.490371959245357,0.947153611270671,0.0528463887293285,0.219154769783492,0.939853582849857,0.177083176231053,0.178353543722226,0
0.807239716066713,0.554132141299607,0.54879811553081,0.498561887583484,0.817758563352178,0.182241436647822,0.227758343575683,0.935131567971561,0.179217253600784,0.180311817428636,0
0.811119250948424,0.557075883122547,0.560629584024841,0.504899332130844,0.852888714212293,0.147111285787707,0.229460149380732,0.938924334447524,0.18109494004977,0.182044136476614,0
0.798385951645592,0.538595726122983,0.556346699502115,0.501096865402428,0.81355624754361,0.18644375245639,0.218682045948757,0.932178254098643,0.171985521453887,0.173005950139339,0
0.804379454570113,0.546282163105102,0.556614379784785,0.503924340662019,0.850379417722284,0.149620582277716,0.227096530207053,0.941469106359841,0.173606816982128,0.174587632748362,0
0.803239077471579,0.548081116441343,0.563092242625408,0.508896797153025,0.828400399068839,0.171599600931161,0.221612933724118,0.933999061216674,0.176140562551844,0.177374406869022,0
0.814490672419474,0.561382468382032,0.551581990470582,0.498854385024131,0.912597877679354,0.0874021223206458,0.232863760990829,0.9577687295583,0.186094563004298,0.187015138962115,0
0.778376628064902,0.507577409507196,0.508646073130253,0.45926973138985,0.838256190101883,0.161743809898116,0.209511203554883,0.892295786970106,0.163283311967423,0.162235444754086,0
0.827471080365904,0.595453554295682,0.583703624391027,0.542923999415005,0.851407322308553,0.148592677691447,0.252812706816678,0.95060972039697,0.211756277807104,0.212849288242826,0
0.82048591948655,0.579917139119058,0.567107446865464,0.519134207575684,0.855851498019772,0.144148501980228,0.235227380164508,0.939352415140027,0.18942010406455,0.190705731716502,0
0.84935047903857,0.629252071522024,0.614968681406928,0.578657436747428,0.85878404933942,0.14121595066058,0.277299801455989,0.954673847675511,0.234333760651535,0.235670708744445,0
0.825941882480689,0.582370257304841,0.549601156378821,0.506556817627846,0.933216434380385,0.0667835656196148,0.230216507516309,0.953328187339382,0.19278334967197,0.193718460495594,0
0.82223483384814,0.581007413868295,0.576529792815461,0.529420367571784,0.858058469631466,0.141941530368534,0.247234565566796,0.942864745760183,0.197390845335948,0.198312871883709,0
0.819357387182022,0.563781072830353,0.544033406499277,0.497196899527129,0.848958490794207,0.151041509205793,0.23050014181715,0.940807148208612,0.187391599426891,0.188370866912706,0
0.812455554354832,0.566997383340602,0.551742598640184,0.507288061229464,0.819149257792424,0.180850742207576,0.233809208660301,0.936959674598149,0.191456149611643,0.192889960081344,0
0.814670793816831,0.564489751417357,0.55340221639274,0.507385560376347,0.922997853493364,0.077002146506636,0.227474709274842,0.939260077167939,0.18240705829123,0.183399864427205,0
0.788186942725113,0.524149585695595,0.513946142727127,0.467703407595184,0.830244580826556,0.169755419173444,0.206863950080363,0.93051772972969,0.164044943820225,0.165022218874746,0
0.797941498957676,0.537723506323594,0.525884683334226,0.474479598303515,0.826616682286785,0.173383317713215,0.215751158173395,0.927915289356412,0.17094487595204,0.171951495066657,0
0.843757429642876,0.616277802006105,0.60292306868676,0.567688782723151,0.896846751519182,0.103153248480817,0.2520563486811,0.948858005877434,0.204946836588493,0.208631467952098,0
0.798542341493012,0.537832533798517,0.533968627870871,0.478477063325696,0.851860809626024,0.148139190373976,0.215751158173395,0.930276862806755,0.169753412261519,0.17074640355502,0
0.84402554519425,0.608318796336677,0.59425022752824,0.543265246429094,0.892070018441818,0.107929981558182,0.269452585799376,0.959616889925478,0.219161450870975,0.22218874745801,0
0.828500757745536,0.588748364587876,0.608972643075111,0.558377614195876,0.881458415212988,0.118541584787012,0.264819892218966,0.948344731699226,0.216454264384285,0.217368381411463,0
0.81861762345201,0.57315743567379,0.562771026286204,0.521084190513333,0.884118874142153,0.115881125857847,0.228609246478207,0.938906277439197,0.183598521981751,0.186563229645251,0
0.789319604595445,0.523931530745748,0.530006959687349,0.479647053088285,0.847688726305288,0.152311273694712,0.209794837855725,0.931727501996316,0.165832139356006,0.166754537922724,0
0.823986538837817,0.575719581334496,0.569409497296429,0.514941744259738,0.920821114369501,0.0791788856304985,0.231351044719675,0.949013091884537,0.183508031068547,0.184454319499887,0
0.809912380857454,0.554840819886611,0.543176829594732,0.497343148247453,0.901200229766908,0.0987997702330925,0.222747470927484,0.936075501172773,0.177754317170651,0.178730134819613,0
0.825340054961266,0.588421282163105,0.58675517961347,0.539462779700678,0.847265471475648,0.152734528524352,0.239860073744918,0.942916203260906,0.191373199607873,0.192362732545003,0
0.808588877119057,0.556203663323157,0.564109427699556,0.522595427290011,0.893551410345557,0.106448589654443,0.223314739529167,0.94530350678704,0.17832742628761,0.179332680575431,0
0.836070775909532,0.601940689053642,0.584881417634777,0.543460244722859,0.904707198355353,0.0952928016446473,0.245154580693959,0.953191012013246,0.199984918181133,0.200949009565414,0
0.842014614815265,0.620802442215438,0.603083676856363,0.567152537415298,0.86259334280618,0.13740665719382,0.264819892218966,0.955969391951086,0.223912223814192,0.224824885139715,0
0.831281223999563,0.598778892280855,0.592001713153809,0.557402622727051,0.821295764428455,0.178704235571545,0.254609057388674,0.943272280500787,0.211251036875047,0.212999924681781,0
0.771677401179136,0.496347579590057,0.512072380748434,0.460244722858675,0.856365450312906,0.143634549687094,0.19769310768649,0.926693892759458,0.155719779805445,0.156737214732244,0
0.826053390046703,0.592673353685129,0.591198672305798,0.533271583873641,0.839798046981286,0.160201953018714,0.243641864422804,0.944016829207258,0.192082045094638,0.193040596520298,0
0.86239550834751,0.656454426515482,0.646769098988169,0.586993613805879,0.951144299664419,0.0488557003355806,0.254987236456462,0.953459385829057,0.20159867279994,0.202530692174437,0
0.77419755135416,0.5,0.49060442207827,0.445863598693511,0.830637603168365,0.169362396831635,0.183795026945259,0.939656871162196,0.145132342960561,0.146117345785946,0
0.830071105222866,0.595508068033144,0.593821939075968,0.553892653439282,0.909030444115246,0.0909695558847538,0.233620119126406,0.942666869815698,0.188816831309856,0.189801913082775,0
0.846577952557084,0.627289576973397,0.621607152417153,0.555062643201872,0.865344499198839,0.134655500801161,0.26103810154108,0.951683837127354,0.201998340999925,0.202907283271823,0
0.805655404237748,0.555658525948539,0.552170887092457,0.50831180227173,0.861625903195574,0.138374096804426,0.221140209889383,0.934584633304807,0.175831385265063,0.177600361527454,0
0.786651338759652,0.512374618403838,0.497403501258097,0.45015356115634,0.805877195634429,0.194122804365571,0.206202136711733,0.929819055498943,0.163381343790061,0.16434435489945,0
0.807137125569647,0.549934583515046,0.536110070132234,0.487105737824794,0.943404782779575,0.0565952172204251,0.220289306986858,0.943440430996339,0.175431717065078,0.176395270015817,0
0.800342306538793,0.53881378107283,0.520316933454682,0.463267196412031,0.88871421229253,0.11128578770747,0.215089344804765,0.93282585880824,0.16977603498982,0.170821721774497,0
0.817944208250101,0.572394243349324,0.560254831629102,0.503680592794813,0.828974816337636,0.171025183662364,0.234092842961142,0.938462341434967,0.184488349294925,0.185659411011524,0
0.806274864413769,0.531563453990406,0.521066438246159,0.469848388826598,0.916588566073102,0.0834114339268978,0.214711165736976,0.964972935848123,0.169934394087927,0.170897039993975,0
0.838763493695006,0.615460095944178,0.569891321805236,0.524301662360454,0.880158418236237,0.119841581763763,0.24874728183795,0.946136629459341,0.218505391750245,0.219778564434737,0
0.814548781035169,0.567597034452682,0.553616360618877,0.510554282650027,0.841944553617317,0.158055446382683,0.230405597050203,0.93850164157084,0.186117185732599,0.187241093620547,0
0.810166112437956,0.558329699084169,0.555329514427967,0.504850582557403,0.893128155515917,0.106871844484083,0.224922000567269,0.948390419236444,0.179383153608325,0.180311817428636,0
0.79707710959553,0.534289140863498,0.53776968788479,0.493979427680008,0.873960758230795,0.126039241769205,0.214805710503924,0.931744993099483,0.170605535027524,0.17157490396927,0
0.804184459112242,0.54769952027911,0.548262754965469,0.495149417442597,0.867974725640173,0.132025274359827,0.222463836626643,0.931573042333936,0.17336550788025,0.17436167808993,0
0.807421908973693,0.551733536851286,0.545800096364902,0.492614439623653,0.935514103455573,0.0644858965444266,0.220478396520753,0.937619244962548,0.173109116959505,0.174135723431498,0
0.812320346309924,0.562036633231574,0.549333476096151,0.499829376492956,0.819209722768087,0.180790277231913,0.232580126689988,0.937842568613432,0.186547017570319,0.191082322813889,0
0.778645315707846,0.50621456607065,0.513250173992184,0.460732218593087,0.847325936451311,0.152674063548689,0.203743972771107,0.925643586565586,0.159965311816605,0.160427807486631,0
0.838675964645671,0.611644134321849,0.607313025322555,0.565690050212061,0.943344317803912,0.0566556821960879,0.248274558003214,0.958427921804317,0.202963577407435,0.206597876026211,0
0.816989848679685,0.567706061927606,0.550725413566037,0.504314337249549,0.870756114520664,0.129243885479336,0.227380164507894,0.939215173648476,0.182821808310082,0.184153046621978,0
0.803660821391408,0.545191888355866,0.547138497778254,0.499146882464778,0.859267769144723,0.140732230855277,0.218965680249598,0.934226915183838,0.173290098785914,0.174286359870453,0
0.789283935679013,0.524258613170519,0.514320895122865,0.459805976697704,0.847779423768782,0.152220576231218,0.207714852982887,0.932571009987927,0.162438730110851,0.163289899826768,0
0.772273265300592,0.496947230702137,0.504309652550993,0.455906010822405,0.767088913746712,0.232911086253288,0.194478585610286,0.920456076573243,0.148133624915165,0.149130074565037,0
0.837224712154865,0.607283035324902,0.625997109052947,0.584799883001024,0.896393264201711,0.103606735798289,0.292426964167533,0.955043158634614,0.250312947741498,0.252240717029449,0
0.818328857829372,0.573811600523332,0.562771026286204,0.519231706722566,0.831725972730296,0.168274027269704,0.234471022028931,0.939760371897221,0.189216499509841,0.190178504180161,0
0.839561885920119,0.608754906236372,0.591519888645002,0.553063910690781,0.921455996613961,0.0785440033860386,0.277016167155148,0.970831975285538,0.23321770605535,0.234089026135422,0
0.821130690390248,0.576809856083733,0.565554901225976,0.523521669185395,0.841098043958037,0.158901956041963,0.245721849295641,0.946070001946695,0.202609154664052,0.203509829027642,0
0.807443231396697,0.55124291321413,0.535628245623427,0.483595768537025,0.921607159053118,0.0783928409468815,0.218398411647915,0.934832932491267,0.172973380589699,0.173985086992544,0
0.837475927621545,0.608264282599215,0.604315006156646,0.552527665382928,0.916407171146114,0.0835928288538864,0.241278245249125,0.953301020180465,0.192994495136113,0.193944415154026,0
0.834586850775839,0.602104230266027,0.5937148669629,0.553892653439282,0.882093297457448,0.117906702542552,0.24212914815165,0.946104033237255,0.197926249905739,0.19884009942005,0
0.86059522234106,0.66735717400785,0.662133947213448,0.614634621947058,0.935574568431236,0.0644254315687638,0.279852510163562,0.955532677096052,0.228964633134756,0.231829479551103,0
0.844290851859295,0.620202791103358,0.602120027838749,0.5688100229123,0.912749040118511,0.0872509598814886,0.25139453531247,0.952719501360212,0.20824221401101,0.209158695488439,0
0.820072778722041,0.578063672045355,0.570533754483645,0.517281723784917,0.860930555975451,0.139069444024549,0.230594686584098,0.941554576595119,0.185875876630722,0.187768321156888,0
0.841123774386142,0.616277802006105,0.61250602280636,0.559450104811583,0.898993258155214,0.101006741844786,0.24808546846932,0.951859331559844,0.199178040871729,0.200346463809596,0
0.737503322543518,0.445922372437854,0.445152310080839,0.406035197192025,0.883181667019379,0.116818332980621,0.199300368724591,0.872127949424243,0.15788402081291,0.157866988024403,1
0.791302513698673,0.52725686873092,0.51753305851491,0.464047189587091,0.823200411161834,0.176799588838165,0.209133024487095,0.932146765298984,0.164821657491894,0.165775401069519,1
0.810418986201422,0.558329699084169,0.546442529043311,0.496221908058304,0.865344499198839,0.134655500801161,0.233336484825565,0.940236031142988,0.186991931226906,0.187918957595842,0
0.810873119280914,0.557893589184474,0.537662615771722,0.48773948227953,0.89403513015086,0.10596486984914,0.224732911033374,0.93821849749249,0.180853630947892,0.182194772915568,0
0.789206563016816,0.524967291757523,0.507093527490765,0.465607175937211,0.828309701605345,0.171690298394655,0.206013047177839,0.922597587140082,0.167264912148405,0.168260902312269,0
0.818866175137334,0.571631051024858,0.554526473579956,0.501145614975869,0.929800163255434,0.0701998367445657,0.232769216223882,0.955672584396418,0.185106703868487,0.186111320328387,0
0.803574599247789,0.547754034016572,0.552920391883934,0.501486861989958,0.833146899658373,0.166853100341627,0.221045665122435,0.934249814249345,0.176140562551844,0.177073133991112,0
0.815919589955667,0.565961622328827,0.547406178060924,0.498708136303807,0.861172415878103,0.138827584121897,0.228987425545996,0.93800835602815,0.185513912977905,0.18686450252316,0
0.800992890290045,0.540449193196686,0.526634188125703,0.47506459318481,0.881397950237325,0.118602049762675,0.217452963978444,0.933059503627671,0.171962898725586,0.173156586578293,0
0.792712412233185,0.529273877017008,0.508913753412924,0.462048457076001,0.83033527829005,0.169664721709949,0.206485771012574,0.930846773625966,0.167453434884247,0.168411538751224,0
0.718932276890888,0.42831443523768,0.38197976337063,0.338955784136889,0.975844242222693,0.0241557577773075,0.191642242601872,0.876677083085843,0.154648970665862,0.155607441440084,0
0.810021292870278,0.554949847361535,0.541945500294448,0.491541949007946,0.93905130453185,0.0609486954681501,0.220194762219911,0.938098655596489,0.174896312495287,0.175868042479476,0
0.830066947148579,0.591910161360663,0.579420739868301,0.533710330034612,0.837953865223569,0.162046134776431,0.24477640162617,0.942675953881845,0.198876404494382,0.199894554492732,0
0.814536522067366,0.563344962930659,0.568392312222282,0.522595427290011,0.861716600659068,0.138283399340932,0.232769216223882,0.940144491609323,0.185280144785461,0.186261956767342,0
0.809081999552394,0.556966855647623,0.571818619840463,0.519524204163214,0.828158539166188,0.171841460833812,0.230027417982415,0.935823628735796,0.185551617525074,0.18686450252316,0
0.803404424748271,0.54650021805495,0.549440548209219,0.503485594501048,0.850379417722284,0.149620582277716,0.221045665122435,0.943072951780097,0.176781539853706,0.177750997966408,0
0.80025366245544,0.54175752289577,0.557952781198137,0.502218105591576,0.816579496326753,0.183420503673247,0.218492956414862,0.933073337713208,0.172739612397255,0.173608495895157,0
0.811662369252099,0.557893589184474,0.549547620322287,0.494808170428509,0.922332738761073,0.0776672612389273,0.231256499952728,0.958501373897805,0.182942462861021,0.183927091963546,0
0.78493782008151,0.519733972961186,0.511269339900423,0.476185833373958,0.837228285515615,0.162771714484385,0.209416658787936,0.904831431586084,0.169097353140789,0.170068539579724,0
0.815686203822082,0.57435673789795,0.57979549226404,0.532199093257934,0.810593463736131,0.189406536263869,0.257918124231824,0.944479282832896,0.201560968252771,0.202831965052346,0
0.818733258982229,0.577082424771042,0.557792173028535,0.507824306537318,0.873023551108021,0.126976448891979,0.22983832844852,0.93894286574736,0.186041776638263,0.188973412668525,0
0.848609554789095,0.62854339293502,0.615343433802666,0.581046165846049,0.888018865072407,0.111981134927593,0.276259809019571,0.95628955642745,0.23327803333082,0.235218799427582,0
0.822335283646457,0.578227213257741,0.560040687402966,0.517379222931799,0.920246697100704,0.0797533028992956,0.237307365037345,0.952256311962433,0.193401704245532,0.194321006251412,0
0.81569036125573,0.567433493240296,0.556453771615183,0.51148052454541,0.873295643498504,0.126704356501496,0.235227380164508,0.945810446793131,0.191787949626725,0.192739323642389,0
0.824198246672846,0.578990405582207,0.561700305155522,0.518159216106859,0.860446836170149,0.139553163829852,0.237780088872081,0.943293517690411,0.193959731543624,0.194923552007231,0
0.808143213941754,0.559474487570868,0.549440548209219,0.507726807390435,0.812498110469511,0.187501889530489,0.229460149380732,0.93543510531239,0.187670613075937,0.189048730888002,0
0.825882338831268,0.594908416921064,0.580598533112051,0.517622970799005,0.86981890739789,0.13018109260211,0.246572752198166,0.942611067664786,0.192225322373878,0.193191232959253,0
0.75661678371768,0.468163977322285,0.460677766475721,0.415882611027153,0.822444598966049,0.177555401033951,0.180958683936844,0.918351565515658,0.143601538345525,0.14182420727574,0
0.808995883434704,0.557511993022242,0.542909149312062,0.495051918295715,0.829519001118602,0.170480998881398,0.225300179635057,0.93567013451589,0.181079858230903,0.182044136476614,0
0.844386324204692,0.622873964238988,0.608383746453236,0.573489981962658,0.894125827614354,0.105874172385646,0.253758154486149,0.949315892923054,0.207209109418596,0.211116969194848,0
0.815908996331691,0.56339947666812,0.562771026286204,0.51425925023156,0.896876984007014,0.103123015992986,0.225300179635057,0.936698718519162,0.180107080913958,0.181064999623409,0
0.827131544339099,0.589129960750109,0.574763102949837,0.520937941793009,0.88490491882577,0.11509508117423,0.251299990545523,0.953832975166899,0.201462936430133,0.207426376440461,0
0.820720171765491,0.574520279110336,0.597408854863751,0.542582752400916,0.888593282341204,0.111406717658796,0.247612744634584,0.945968361583797,0.197994118090642,0.198915417639527,0
0.818987977468738,0.567978630614915,0.543337437764334,0.505045580851168,0.914895546754543,0.0851044532454576,0.222180202325801,0.939921244197114,0.182678531030842,0.183625819085637,0
0.798768383969627,0.541593981683384,0.5432839017078,0.484034514697996,0.819995767451704,0.180004232548296,0.217452963978444,0.932573447292785,0.169187844053993,0.170143857799202,0
0.818231020240886,0.570159180113389,0.565447829112907,0.514600497245649,0.935483870967742,0.0645161290322581,0.226907440673159,0.946874316260889,0.179224794510218,0.180161180989681,0
0.803800209612686,0.54709986916703,0.538197976337063,0.505240579144932,0.861293345829428,0.138706654170572,0.221140209889383,0.934047452416959,0.180046753638489,0.180989681403932,0
0.810119797365063,0.557348451809856,0.557685100915467,0.513333008336177,0.913232759923814,0.0867672400761859,0.22322019476222,0.947821713921407,0.178267099012141,0.179257362355954,0
0.842251210875853,0.621892716964675,0.604047325873976,0.573928728123629,0.92759319164374,0.0724068083562596,0.25073272194384,0.952221900856943,0.208739914033632,0.21412969797394,0
0.841338995491241,0.619766681203663,0.605653407569998,0.569736264807683,0.858088702119297,0.141911297880703,0.276543443320412,0.956136158698775,0.231219365055426,0.233787753257513,0
0.83342638800993,0.603576101177497,0.592483537662616,0.558816360356847,0.89742116878798,0.10257883121202,0.247518199867637,0.94585874627373,0.205195686599804,0.216163289899827,0
0.815588909816685,0.57168556476232,0.570587290540179,0.530736606054697,0.85028872025879,0.14971127974121,0.239292805143235,0.944477432534029,0.19509840886811,0.197635007908413,0
0.807370921392547,0.555876580898386,0.572942877027678,0.518500463120948,0.873114248571515,0.126885751428485,0.222085657558854,0.935152514415082,0.176253676193349,0.177223770430067,0
0.829946529240337,0.601068469254252,0.59569570105466,0.541559011358651,0.82416785077244,0.17583214922756,0.258296303299612,0.947429927185798,0.207254354875198,0.208179558635234,0
0.852615626652549,0.632577409507196,0.624712243696129,0.584409886413494,0.949632675272848,0.0503673247271518,0.253285430651413,0.956032085060324,0.206017645728075,0.206974467123597,0
0.776143939169361,0.504633667684256,0.494405482092189,0.448301077365573,0.847325936451311,0.152674063548689,0.191736787368819,0.932897041343164,0.150207375009426,0.149130074565037,0
0.816897548783848,0.572830353249019,0.567696343487339,0.519085458002242,0.903558363817759,0.0964416361822414,0.226056537770634,0.938345027927303,0.1802956036498,0.182044136476614,0
0.838805708671536,0.609409071085914,0.60501097489159,0.577097450397309,0.889016537170844,0.110983462829156,0.244965491160064,0.948010038188398,0.203091772867808,0.204037056563983,0
0.811399372735098,0.564217182730048,0.555490122597569,0.507336810802905,0.863470084953291,0.136529915046709,0.223976552897797,0.936486571415677,0.179571676344167,0.1807637267455,0
0.790182902627254,0.521369385085041,0.505969270303549,0.460537220299322,0.813858572421925,0.186141427578075,0.209794837855725,0.927974815432609,0.167385566699344,0.168185584092792,0
0.809340580457804,0.553968600087222,0.544086942555811,0.494418173840979,0.935544335943405,0.0644556640565952,0.223314739529167,0.943980843704198,0.176215971646181,0.17714845221059,0
0.80007577144644,0.53968600087222,0.526527116012634,0.476185833373958,0.870786347008495,0.129213652991505,0.217169329677602,0.932930546067295,0.172407812382173,0.173382541236725,0
0.822037158592912,0.579426515481901,0.566357942073987,0.512309267293911,0.832330622486924,0.167669377513076,0.237685544105134,0.940539587676029,0.189216499509841,0.190630413497025,0
0.798131890776101,0.534725250763192,0.516783553723433,0.465607175937211,0.925053662665901,0.0749463373340992,0.212063912262456,0.964713258012852,0.171284216876555,0.172252767944566,0
0.8197000142971,0.577518534670737,0.563574067134215,0.522400428996246,0.855851498019772,0.144148501980228,0.24940909520658,0.943894967781615,0.201010481864113,0.208179558635234,0
0.807533411734906,0.554350196249455,0.541410139729108,0.493296933651831,0.848051516159265,0.151948483840735,0.22388200813085,0.937299474615748,0.179254958147953,0.180085862770204,0
0.817161063898975,0.570104666375927,0.566572086300123,0.525422902549603,0.901532787133053,0.0984672128669468,0.229649238914626,0.949646253341434,0.185099162959053,0.18603600210891,0
0.806323209354681,0.5485717400785,0.550190053000696,0.502218105591576,0.901925809474862,0.0980741905251383,0.220762030821594,0.935184185911872,0.174247794283991,0.17519017850418,0
0.798546461769536,0.539031836022678,0.52765137319985,0.475015843611368,0.876923542038274,0.123076457961726,0.214711165736976,0.932404746691185,0.170356685016213,0.171348949310838,0
0.817248189024754,0.566833842128216,0.559291182611489,0.506898064641934,0.964990779091211,0.0350092209087886,0.224732911033374,0.940413329537347,0.176992685317849,0.178127589063795,0
0.8196112958995,0.5764282599215,0.562824562342738,0.517281723784917,0.84137013634852,0.15862986365148,0.241183700482178,0.939876610428959,0.196553804388809,0.199894554492732,0
0.761751413511264,0.478249018752726,0.4879811553081,0.438356164383562,0.865646824077153,0.134353175922847,0.19967854779238,0.915429163191564,0.156971570771435,0.156134668976425,0
0.846026566793479,0.625981247274313,0.624283955243857,0.577487446984839,0.92780481905856,0.0721951809414397,0.261132646308027,0.959748327098404,0.211198250509011,0.212096106048053,0
0.807952543765225,0.554132141299607,0.535253493227689,0.487446984838883,0.845511987181425,0.154488012818575,0.222369291859696,0.936424497334794,0.178644144483825,0.17963395345334,0
0.81460005241986,0.565689053641518,0.564591252208362,0.517427972505241,0.862774737733168,0.137225262266832,0.228325612177366,0.93770579918667,0.181600180981826,0.182571364012955,0
0.801834701574675,0.544101613606629,0.533112050966326,0.481158289864964,0.849895697916982,0.150104302083018,0.220667486054647,0.934438775888628,0.174956639770756,0.175943360698953,0
0.77627146209615,0.506650675970345,0.500347984367472,0.458538487788232,0.762433110620673,0.237566889379327,0.193533137940815,0.911723014666348,0.156775507126159,0.157791669804926,0
0.83914116350086,0.611044483209769,0.629369880614594,0.583288646224346,0.885721195997219,0.114278804002781,0.309823201285809,0.955922966415007,0.262612171027826,0.263689086389998,0
0.819053652363821,0.576210204971653,0.56416296375609,0.516452981036416,0.847688726305288,0.152311273694712,0.234281932495036,0.940150975077761,0.187376517608024,0.188370866912706,0
0.837905305408289,0.605211513301352,0.587986508913753,0.551601423487544,0.927835051546392,0.0721649484536082,0.27994705493051,0.973988020838547,0.237749792624991,0.239361301498833,0
0.822902652738835,0.577518534670737,0.566304406017453,0.524545410227661,0.855004988360492,0.144995011639508,0.247234565566796,0.949797894399546,0.204660282030013,0.205618739173006,0
0.789211740349433,0.519515918011339,0.543979870442743,0.498123141422513,0.905946730356441,0.094053269643559,0.2205729412877,0.929803211214785,0.168139657642712,0.16908940272652,0
